,value,Target,taxa,CAZy.ID,pathway_completeness_abundance,pathway_capacity
32287,3.2.1.50,Heparan Sulfate,Spirochaeta thermophila,CBM32,1,3.4127553157188304
32288,3.2.1.50,Heparan Sulfate,Stackebrandtia nassauensis,GH89,1,2.7054078848331
32289,3.2.1.50,Heparan Sulfate,Stigmatella aurantiaca,CBM32,1,2.8978496090872206
32290,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32291,3.2.1.50,Heparan Sulfate,Lachnoclostridium phytofermentans,CBM32,1,4.4406206293143
32292,3.2.1.50,Heparan Sulfate,Teredinibacter turnerae,CBM32,1,2.45569995384992
32293,3.2.1.50,Heparan Sulfate,Ruminiclostridium cellulolyticum,CBM32,1,4.26150962751106
32294,3.2.1.50,Heparan Sulfate,Streptococcus pneumoniae,CBM32,1,3.8980096134335898
32295,3.2.1.50,Heparan Sulfate,Pedobacter heparinus,GH89,1,3.5379439923201095
32296,3.2.1.50,Heparan Sulfate,Myxococcus xanthus,CBM32,1,3.04510264998944
32297,3.2.1.50,Heparan Sulfate,Planctopirus limnophila,CBM32,0,0.835346957077611
32298,3.2.1.50,Heparan Sulfate,Saccharophagus degradans,CBM32,0,2.10550242228245
32299,3.2.1.50,Heparan Sulfate,Saccharophagus degradans,CBM32,0,2.10550242228245
32300,3.2.1.50,Heparan Sulfate,Kribbella flavida,CBM32,1,2.57475751184268
32301,3.2.1.50,Heparan Sulfate,Ralstonia solanacearum,CBM32,1,2.7789907825913
32302,3.2.1.50,Heparan Sulfate,Bacteroides fragilis,CBM32,1,5.3304405525083
32303,3.2.1.50,Heparan Sulfate,Chitinophaga pinensis,CBM32,1,3.13218186064423
32304,3.2.1.50,Heparan Sulfate,Dictyoglomus turgidum,CBM32,1,2.6981981026454003
32305,3.2.1.50,Heparan Sulfate,Hungateiclostridium thermocellum,CBM32,1,4.16124436304105
32306,3.2.1.50,Heparan Sulfate,Bacteroides fragilis,CBM32,1,5.3304405525083
32307,3.2.1.50,Heparan Sulfate,Bacteroides vulgatus,CBM32,1,5.9811943271971
32308,3.2.1.50,Heparan Sulfate,Rubrobacter xylanophilus,CBM32,1,2.51207408270967
32309,3.2.1.50,Heparan Sulfate,Saccharophagus degradans,CBM32,0,2.10550242228245
32310,3.2.1.50,Heparan Sulfate,Pseudoalteromonas atlantica,CBM32,1,2.3419495330725297
32311,3.2.1.50,Heparan Sulfate,Hahella chejuensis,CBM32,0,2.20484460903575
32312,3.2.1.50,Heparan Sulfate,Myxococcus xanthus,CBM32,1,3.04510264998944
32313,3.2.1.50,Heparan Sulfate,Bacillus halodurans,CBM32,1,3.3823162016370296
32314,3.2.1.50,Heparan Sulfate,Streptomyces ambofaciens,CBM32,1,2.5139691602838
32315,3.2.1.50,Heparan Sulfate,Stigmatella aurantiaca,CBM32,1,2.8978496090872206
32316,3.2.1.50,Heparan Sulfate,Streptomyces griseus,CBM32,1,2.6881320451680497
32317,3.2.1.50,Heparan Sulfate,Clostridium perfringens,CBM32,1,4.09243971490905
32318,3.2.1.50,Heparan Sulfate,Geobacillus sp.,CBM32,1,3.64830473035353
32319,3.2.1.50,Heparan Sulfate,Hahella chejuensis,CBM32,0,2.20484460903575
32320,3.2.1.50,Heparan Sulfate,Ralstonia pickettii,CBM32,1,3.1218992111472597
32321,3.2.1.50,Heparan Sulfate,Lachnoclostridium phytofermentans,CBM32,1,4.4406206293143
32322,3.2.1.50,Heparan Sulfate,Kribbella flavida,CBM32,1,2.57475751184268
32323,3.2.1.50,Heparan Sulfate,Geobacillus sp.,CBM32,1,3.64830473035353
32324,3.2.1.50,Heparan Sulfate,Actinosynnema mirum,CBM32,1,2.69871879128583
32325,3.2.1.50,Heparan Sulfate,Salinispora tropica,CBM32,1,2.51207408270967
32326,3.2.1.50,Heparan Sulfate,Alistipes shahii,CBM32,1,5.50700483183818
32327,3.2.1.50,Heparan Sulfate,Thermosipho melanesiensis,CBM32,0,1.89473619808297
32328,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32329,3.2.1.50,Heparan Sulfate,Bifidobacterium bifidum,CBM32,1,5.0138339650387005
32330,3.2.1.50,Heparan Sulfate,Bacteroides thetaiotaomicron,GH89,1,5.668359111645381
32331,3.2.1.50,Heparan Sulfate,Stackebrandtia nassauensis,GH89,1,2.7054078848331
32332,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32333,3.2.1.50,Heparan Sulfate,Streptomyces griseus,CBM32,1,2.6881320451680497
32334,3.2.1.50,Heparan Sulfate,Clostridium perfringens,GH89,1,4.09243971490905
32335,3.2.1.50,Heparan Sulfate,Streptomyces scabiei,CBM32,1,2.58395741874664
32336,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32337,3.2.1.50,Heparan Sulfate,Streptococcus equi,CBM32,1,3.49121082104918
32338,3.2.1.50,Heparan Sulfate,Bifidobacterium bifidum,CBM32,1,5.0138339650387005
32339,3.2.1.50,Heparan Sulfate,Bifidobacterium longum,CBM32,1,5.04975962481765
32340,3.2.1.50,Heparan Sulfate,Stigmatella aurantiaca,CBM32,1,2.8978496090872206
32341,3.2.1.50,Heparan Sulfate,Cellvibrio japonicus,CBM32,0,2.09748888537804
32342,3.2.1.50,Heparan Sulfate,Streptococcus pneumoniae,CBM32,1,3.8980096134335898
32343,3.2.1.50,Heparan Sulfate,Spirochaeta thermophila,CBM32,1,3.4127553157188304
32344,3.2.1.50,Heparan Sulfate,Clostridium perfringens,CBM32,1,4.09243971490905
32345,3.2.1.50,Heparan Sulfate,Paenibacillus sp.,CBM32,1,3.71630119162046
32346,3.2.1.50,Heparan Sulfate,Bacteroides vulgatus,CBM32,1,5.9811943271971
32347,3.2.1.50,Heparan Sulfate,Caldicellulosiruptor kronotskyensis,CBM32,1,3.16266917664214
32348,3.2.1.50,Heparan Sulfate,Stigmatella aurantiaca,CBM32,1,2.8978496090872206
32349,3.2.1.50,Heparan Sulfate,Streptosporangium roseum,CBM32,1,2.7452359403686297
32350,3.2.1.50,Heparan Sulfate,Geobacillus sp.,CBM32,1,3.64830473035353
32351,3.2.1.50,Heparan Sulfate,Salinispora arenicola,CBM32,1,2.4616967147545896
32352,3.2.1.50,Heparan Sulfate,Ruminiclostridium cellulolyticum,CBM32,1,4.26150962751106
32353,3.2.1.50,Heparan Sulfate,Enterococcus faecalis,CBM32,1,4.49339211643988
32354,3.2.1.50,Heparan Sulfate,Caldicellulosiruptor hydrothermalis,CBM32,1,3.0839060662181
32355,3.2.1.50,Heparan Sulfate,Bacteroides thetaiotaomicron,CBM32,1,5.668359111645381
32356,3.2.1.50,Heparan Sulfate,Atopobium parvulum,CBM32,1,3.85293042104056
32357,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32358,3.2.1.50,Heparan Sulfate,Streptomyces scabiei,CBM32,1,2.58395741874664
32359,3.2.1.50,Heparan Sulfate,Streptosporangium roseum,CBM32,1,2.7452359403686297
32360,3.2.1.50,Heparan Sulfate,Stigmatella aurantiaca,CBM32,1,2.8978496090872206
32361,3.2.1.50,Heparan Sulfate,Stigmatella aurantiaca,CBM32,1,2.8978496090872206
32362,3.2.1.50,Heparan Sulfate,Streptomyces griseus,CBM32,1,2.6881320451680497
32363,3.2.1.50,Heparan Sulfate,Bacteroides fragilis,CBM32,1,5.3304405525083
32364,3.2.1.50,Heparan Sulfate,Frankia alni,CBM32,1,2.65094769406345
32365,3.2.1.50,Heparan Sulfate,Haliangium ochraceum,CBM32,1,2.9062750286402403
32366,3.2.1.50,Heparan Sulfate,Prevotella ruminicola,CBM32,1,4.4647447951226695
32367,3.2.1.50,Heparan Sulfate,Geobacillus sp.,CBM32,1,3.64830473035353
32368,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32369,3.2.1.50,Heparan Sulfate,Ruminiclostridium cellulolyticum,CBM32,1,4.26150962751106
32370,3.2.1.50,Heparan Sulfate,Arcanobacterium haemolyticum,CBM32,1,3.0457762626987006
32371,3.2.1.50,Heparan Sulfate,Opitutus terrae,CBM32,1,2.84900016087073
32372,3.2.1.50,Heparan Sulfate,Streptococcus pneumoniae,CBM32,1,3.8980096134335898
32373,3.2.1.50,Heparan Sulfate,Kitasatospora setae,CBM32,1,2.8978496090872206
32374,3.2.1.50,Heparan Sulfate,Saccharophagus degradans,CBM32,0,2.10550242228245
32375,3.2.1.50,Heparan Sulfate,Alistipes shahii,GH89,1,5.50700483183818
32376,3.2.1.50,Heparan Sulfate,Streptomyces bingchenggensis,CBM32,1,2.54626192656466
32377,3.2.1.50,Heparan Sulfate,Saccharophagus degradans,CBM32,0,2.10550242228245
32378,3.2.1.50,Heparan Sulfate,Streptosporangium roseum,CBM32,1,2.7452359403686297
32379,3.2.1.50,Heparan Sulfate,Streptosporangium roseum,CBM32,1,2.7452359403686297
32380,3.2.1.50,Heparan Sulfate,Geobacillus sp.,CBM32,1,3.64830473035353
32381,3.2.1.50,Heparan Sulfate,Arcanobacterium haemolyticum,CBM32,1,3.0457762626987006
32382,3.2.1.50,Heparan Sulfate,Clostridium perfringens,CBM32,1,4.09243971490905
32383,3.2.1.50,Heparan Sulfate,Kribbella flavida,CBM32,1,2.57475751184268
32384,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32385,3.2.1.50,Heparan Sulfate,Thermobispora bispora,CBM32,1,2.60300281926376
32386,3.2.1.50,Heparan Sulfate,Kribbella flavida,CBM32,1,2.57475751184268
32387,3.2.1.50,Heparan Sulfate,Bacteroides fragilis,CBM32,1,5.3304405525083
32388,3.2.1.50,Heparan Sulfate,Bacteroides thetaiotaomicron,CBM32,1,5.668359111645381
32389,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32390,3.2.1.50,Heparan Sulfate,Streptococcus pneumoniae,CBM32,1,3.8980096134335898
32391,3.2.1.50,Heparan Sulfate,Saccharophagus degradans,CBM32,0,2.10550242228245
32392,3.2.1.50,Heparan Sulfate,Streptococcus pneumoniae,CBM32,1,3.8980096134335898
32393,3.2.1.50,Heparan Sulfate,Streptomyces griseus,CBM32,1,2.6881320451680497
32394,3.2.1.50,Heparan Sulfate,Opitutus terrae,CBM32,1,2.84900016087073
32395,3.2.1.50,Heparan Sulfate,Geobacillus sp.,CBM32,1,3.64830473035353
32396,3.2.1.50,Heparan Sulfate,Salmonella arizonae,GH89,1,3.76920676611681
32397,3.2.1.50,Heparan Sulfate,Caldicellulosiruptor obsidiansis,CBM32,1,3.2322985078661604
32398,3.2.1.50,Heparan Sulfate,Cutibacterium acnes,CBM32,1,3.52554168695363
32399,3.2.1.50,Heparan Sulfate,Saccharophagus degradans,CBM32,0,2.10550242228245
32400,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32401,3.2.1.50,Heparan Sulfate,Bacteroides fragilis,GH89,1,5.3304405525083
32402,3.2.1.50,Heparan Sulfate,Kribbella flavida,CBM32,1,2.57475751184268
32403,3.2.1.50,Heparan Sulfate,Teredinibacter turnerae,CBM32,1,2.45569995384992
32404,3.2.1.50,Heparan Sulfate,Streptococcus mitis,CBM32,1,4.43215794895412
32405,3.2.1.50,Heparan Sulfate,Ralstonia pickettii,CBM32,1,3.1218992111472597
32406,3.2.1.50,Heparan Sulfate,Micromonospora aurantiaca,CBM32,1,2.65674751315687
32407,3.2.1.50,Heparan Sulfate,Bacteroides thetaiotaomicron,CBM32,1,5.668359111645381
32408,3.2.1.50,Heparan Sulfate,Cellvibrio japonicus,CBM32,0,2.09748888537804
32409,3.2.1.50,Heparan Sulfate,Catenulispora acidiphila,CBM32,1,2.8865341235953905
32410,3.2.1.50,Heparan Sulfate,Salinispora arenicola,CBM32,1,2.4616967147545896
32411,3.2.1.50,Heparan Sulfate,Kribbella flavida,CBM32,1,2.57475751184268
32412,3.2.1.50,Heparan Sulfate,Bifidobacterium bifidum,CBM32,1,5.0138339650387005
32413,3.2.1.50,Heparan Sulfate,Halanaerobium praevalens,CBM32,1,3.1091482245760202
32414,3.2.1.50,Heparan Sulfate,Chitinophaga pinensis,CBM32,1,3.13218186064423
32415,3.2.1.50,Heparan Sulfate,Stenotrophomonas maltophilia,CBM32,1,2.8155649179837696
32416,3.2.1.50,Heparan Sulfate,Streptomyces griseus,CBM32,1,2.6881320451680497
32417,3.2.1.50,Heparan Sulfate,Heliobacterium modesticaldum,CBM32,1,3.8258408351736404
32418,3.2.1.50,Heparan Sulfate,Bacteroides fragilis,CBM32,1,5.3304405525083
32419,3.2.1.50,Heparan Sulfate,Salinispora tropica,CBM32,1,2.51207408270967
32420,3.2.1.50,Heparan Sulfate,Bifidobacterium longum,CBM32,1,5.04975962481765
32421,3.2.1.50,Heparan Sulfate,Kribbella flavida,CBM32,1,2.57475751184268
32422,3.2.1.50,Heparan Sulfate,Geobacter uraniireducens,CBM32,1,2.9941405434903197
32423,3.2.1.50,Heparan Sulfate,Akkermansia muciniphila,CBM32,1,5.31745977923797
32424,3.2.1.50,Heparan Sulfate,Stigmatella aurantiaca,CBM32,1,2.8978496090872206
32425,3.2.1.50,Heparan Sulfate,Salinispora arenicola,CBM32,1,2.4616967147545896
32426,3.2.1.50,Heparan Sulfate,Streptomyces bingchenggensis,CBM32,1,2.54626192656466
32427,3.2.1.50,Heparan Sulfate,Kitasatospora setae,CBM32,1,2.8978496090872206
48757,3.2.1.76,Heparan Sulfate,Chloroflexus aurantiacus,GH39,1,1.3437634164532801
48758,3.2.1.76,Heparan Sulfate,Roseiflexus castenholzii,GH39,1,1.70877001960827
48759,3.2.1.76,Heparan Sulfate,Photorhabdus laumondii,GH39,1,2.24842213775397
48760,3.2.1.76,Heparan Sulfate,Paludibacter propionicigenes,GH39,1,3.91016074253106
48761,3.2.1.76,Heparan Sulfate,Fibrobacter succinogenes,GH39,1,3.40359112339068
48762,3.2.1.76,Heparan Sulfate,Paraburkholderia phytofirmans,GH39,1,3.21698638049074
48763,3.2.1.76,Heparan Sulfate,Arthrospira platensis,GH39,1,3.41785419588879
48764,3.2.1.76,Heparan Sulfate,Caldicellulosiruptor bescii,GH39,1,3.1257373908135895
48765,3.2.1.76,Heparan Sulfate,Chloroflexus aurantiacus,GH39,1,1.3437634164532801
48766,3.2.1.76,Heparan Sulfate,Burkholderia pseudomallei,GH39,1,3.9321976701050496
48767,3.2.1.76,Heparan Sulfate,Clostridium botulinum,GH39,1,4.05397480666556
48768,3.2.1.76,Heparan Sulfate,Dyadobacter fermentans,GH39,1,3.41798356307307
48769,3.2.1.76,Heparan Sulfate,Chloroflexus aurantiacus,GH39,1,1.3437634164532801
48770,3.2.1.76,Heparan Sulfate,Opitutus terrae,GH39,1,2.84900016087073
48771,3.2.1.76,Heparan Sulfate,Dictyoglomus turgidum,GH39,1,2.6981981026454003
48772,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48773,3.2.1.76,Heparan Sulfate,Caldicellulosiruptor kronotskyensis,GH39,1,3.16266917664214
48774,3.2.1.76,Heparan Sulfate,Cellulomonas flavigena,GH39,1,2.9039297705648304
48775,3.2.1.76,Heparan Sulfate,Xylanimonas cellulosilytica,GH39,1,3.1691527315828996
48776,3.2.1.76,Heparan Sulfate,Streptomyces bingchenggensis,GH39,1,2.54626192656466
48777,3.2.1.76,Heparan Sulfate,Rhodococcus erythropolis,GH39,1,4.01744103264997
48778,3.2.1.76,Heparan Sulfate,Burkholderia thailandensis,GH39,1,3.07684058537005
48779,3.2.1.76,Heparan Sulfate,Geobacillus thermodenitrificans,GH39,1,3.27468628825594
48780,3.2.1.76,Heparan Sulfate,Caldicellulosiruptor kronotskyensis,GH39,1,3.16266917664214
48781,3.2.1.76,Heparan Sulfate,Roseiflexus castenholzii,GH39,1,1.70877001960827
48782,3.2.1.76,Heparan Sulfate,Chloroflexus aurantiacus,GH39,1,1.3437634164532801
48783,3.2.1.76,Heparan Sulfate,Bacillus halodurans,GH39,1,3.3823162016370296
48784,3.2.1.76,Heparan Sulfate,Catenulispora acidiphila,GH39,1,2.8865341235953905
48785,3.2.1.76,Heparan Sulfate,Spirosoma linguale,GH39,1,3.53504920678062
48786,3.2.1.76,Heparan Sulfate,[Ruminococcus] torques,GH39,1,5.49545959111035
48787,3.2.1.76,Heparan Sulfate,Sphaerobacter thermophilus,GH39,1,2.26924683318898
48788,3.2.1.76,Heparan Sulfate,Xanthomonas axonopodis,GH39,1,1.90226110578444
48789,3.2.1.76,Heparan Sulfate,Caldicellulosiruptor bescii,GH39,1,3.1257373908135895
48790,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48791,3.2.1.76,Heparan Sulfate,Cupriavidus taiwanensis,GH39,1,4.03187733311574
48792,3.2.1.76,Heparan Sulfate,Flavobacterium johnsoniae,GH39,1,3.52515534105155
48793,3.2.1.76,Heparan Sulfate,Conexibacter woesei,GH39,1,2.9921799492336603
48794,3.2.1.76,Heparan Sulfate,Pseudomonas mendocina,GH39,1,3.6330573524503
48795,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48796,3.2.1.76,Heparan Sulfate,Cellvibrio japonicus,GH39,0,2.09748888537804
48797,3.2.1.76,Heparan Sulfate,Rhizobium leguminosarum,GH39,1,2.7656644968592
48798,3.2.1.76,Heparan Sulfate,Streptomyces scabiei,GH39,1,2.58395741874664
48799,3.2.1.76,Heparan Sulfate,Sphaerobacter thermophilus,GH39,1,2.26924683318898
48800,3.2.1.76,Heparan Sulfate,Sphaerobacter thermophilus,GH39,1,2.26924683318898
48801,3.2.1.76,Heparan Sulfate,Roseburia intestinalis,GH39,1,5.494855325243269
48802,3.2.1.76,Heparan Sulfate,Burkholderia mallei,GH39,1,3.7275489142933305
48803,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48804,3.2.1.76,Heparan Sulfate,Rhodopseudomonas palustris,GH39,1,2.9869192115646803
48805,3.2.1.76,Heparan Sulfate,Chloroflexus aggregans,GH39,1,1.31625930423364
48806,3.2.1.76,Heparan Sulfate,Pseudomonas aeruginosa,GH39,1,3.2692748952840605
48807,3.2.1.76,Heparan Sulfate,gamma proteobacterium,GH39,1,3.9049326455473197
48808,3.2.1.76,Heparan Sulfate,Thermomicrobium roseum,GH39,0,2.0286945113003
48809,3.2.1.76,Heparan Sulfate,Teredinibacter turnerae,GH39,1,2.45569995384992
48810,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48811,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48812,3.2.1.76,Heparan Sulfate,Chloroflexus aggregans,GH39,1,1.31625930423364
48813,3.2.1.76,Heparan Sulfate,Catenulispora acidiphila,GH39,1,2.8865341235953905
48814,3.2.1.76,Heparan Sulfate,Acidobacterium capsulatum,GH39,1,2.32592530880298
48815,3.2.1.76,Heparan Sulfate,Paraburkholderia phymatum,GH39,0,0.76286904376644
48816,3.2.1.76,Heparan Sulfate,Herpetosiphon aurantiacus,GH39,1,2.46721973706614
48817,3.2.1.76,Heparan Sulfate,Streptomyces bingchenggensis,GH39,1,2.54626192656466
48818,3.2.1.76,Heparan Sulfate,Bradyrhizobium sp.,GH39,1,2.9197171442817904
48819,3.2.1.76,Heparan Sulfate,Dictyoglomus thermophilum,GH39,1,2.5979890894941096
48820,3.2.1.76,Heparan Sulfate,Sanguibacter keddieii,GH39,1,2.85570130833601
48821,3.2.1.76,Heparan Sulfate,Streptomyces scabiei,GH39,1,2.58395741874664
48822,3.2.1.76,Heparan Sulfate,Geobacter bemidjiensis,GH39,1,2.99333607056611
48823,3.2.1.76,Heparan Sulfate,Sphaerobacter thermophilus,GH39,1,2.26924683318898
48824,3.2.1.76,Heparan Sulfate,Catenulispora acidiphila,GH39,1,2.8865341235953905
48825,3.2.1.76,Heparan Sulfate,Rhodococcus erythropolis,GH39,1,4.01744103264997
48826,3.2.1.76,Heparan Sulfate,Xylanimonas cellulosilytica,GH39,1,3.1691527315828996
48827,3.2.1.76,Heparan Sulfate,Xanthobacter autotrophicus,GH39,1,3.67731099253836
48828,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48829,3.2.1.76,Heparan Sulfate,Photorhabdus laumondii,GH39,1,2.24842213775397
48830,3.2.1.76,Heparan Sulfate,Klebsiella pneumoniae,GH39,1,3.52749946072475
48831,3.2.1.76,Heparan Sulfate,Alkaliphilus oremlandii,GH39,1,4.68582484361971
48832,3.2.1.76,Heparan Sulfate,Streptomyces bingchenggensis,GH39,1,2.54626192656466
48833,3.2.1.76,Heparan Sulfate,Herpetosiphon aurantiacus,GH39,1,2.46721973706614
48834,3.2.1.76,Heparan Sulfate,Xanthobacter autotrophicus,GH39,1,3.67731099253836
48835,3.2.1.76,Heparan Sulfate,Actinosynnema mirum,GH39,1,2.69871879128583
48836,3.2.1.76,Heparan Sulfate,Xanthobacter autotrophicus,GH39,1,3.67731099253836
48837,3.2.1.76,Heparan Sulfate,Caldicellulosiruptor saccharolyticus,GH39,1,3.08250230944543
48838,3.2.1.76,Heparan Sulfate,Thermomicrobium roseum,GH39,0,2.0286945113003
48839,3.2.1.76,Heparan Sulfate,Roseiflexus castenholzii,GH39,1,1.70877001960827
48840,3.2.1.76,Heparan Sulfate,Herpetosiphon aurantiacus,GH39,1,2.46721973706614
48841,3.2.1.76,Heparan Sulfate,Bradyrhizobium sp.,GH39,1,2.9197171442817904
48842,3.2.1.76,Heparan Sulfate,Thermobispora bispora,GH39,1,2.60300281926376
48843,3.2.1.76,Heparan Sulfate,Pseudomonas fluorescens,GH39,1,3.78320347856224
48844,3.2.1.76,Heparan Sulfate,Serratia proteamaculans,GH39,1,3.23130925643518
48845,3.2.1.76,Heparan Sulfate,Acidimicrobium ferrooxidans,GH39,1,2.5579474207987403
48846,3.2.1.76,Heparan Sulfate,Rhizobium leguminosarum,GH39,1,2.7656644968592
48847,3.2.1.76,Heparan Sulfate,Sphaerobacter thermophilus,GH39,1,2.26924683318898
48848,3.2.1.76,Heparan Sulfate,Thermotoga petrophila,GH39,0,1.9066184025601203
48849,3.2.1.76,Heparan Sulfate,Ruminiclostridium cellulolyticum,GH39,1,4.26150962751106
48850,3.2.1.76,Heparan Sulfate,Pseudomonas stutzeri,GH39,1,3.50476260946514
48851,3.2.1.76,Heparan Sulfate,Caldicellulosiruptor owensensis,GH39,1,3.1050775947591096
48852,3.2.1.76,Heparan Sulfate,Clostridium beijerinckii,GH39,1,4.1721923270502295
48853,3.2.1.76,Heparan Sulfate,Chitinophaga pinensis,GH39,1,3.13218186064423
48854,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48855,3.2.1.76,Heparan Sulfate,Roseiflexus castenholzii,GH39,1,1.70877001960827
48856,3.2.1.76,Heparan Sulfate,Stackebrandtia nassauensis,GH39,1,2.7054078848331
48857,3.2.1.76,Heparan Sulfate,gamma proteobacterium,GH39,1,3.9049326455473197
48858,3.2.1.76,Heparan Sulfate,Stackebrandtia nassauensis,GH39,1,2.7054078848331
48859,3.2.1.76,Heparan Sulfate,Pseudomonas aeruginosa,GH39,1,3.2692748952840605
48860,3.2.1.76,Heparan Sulfate,Hungateiclostridium thermocellum,GH39,1,4.16124436304105
48861,3.2.1.76,Heparan Sulfate,Chloroflexus aggregans,GH39,1,1.31625930423364
48862,3.2.1.76,Heparan Sulfate,Xylanimonas cellulosilytica,GH39,1,3.1691527315828996
48863,3.2.1.76,Heparan Sulfate,Roseiflexus castenholzii,GH39,1,1.70877001960827
48864,3.2.1.76,Heparan Sulfate,Chitinophaga pinensis,GH39,1,3.13218186064423
48865,3.2.1.76,Heparan Sulfate,Spirosoma linguale,GH39,1,3.53504920678062
48866,3.2.1.76,Heparan Sulfate,Bacillus megaterium,GH39,1,3.0927288703237497
48867,3.2.1.76,Heparan Sulfate,Chloroflexus aurantiacus,GH39,1,1.3437634164532801
48868,3.2.1.76,Heparan Sulfate,Burkholderia pseudomallei,GH39,1,3.9321976701050496
48869,3.2.1.76,Heparan Sulfate,Roseburia intestinalis,GH39,1,5.494855325243269
48870,3.2.1.76,Heparan Sulfate,Catenulispora acidiphila,GH39,1,2.8865341235953905
48871,3.2.1.76,Heparan Sulfate,Kribbella flavida,GH39,1,2.57475751184268
48872,3.2.1.76,Heparan Sulfate,Thermoanaerobacterium thermosaccharolyticum,GH39,1,3.6089697905836498
48873,3.2.1.76,Heparan Sulfate,Paraburkholderia xenovorans,GH39,1,3.17589268199998
48874,3.2.1.76,Heparan Sulfate,Micromonospora aurantiaca,GH39,1,2.65674751315687
48875,3.2.1.76,Heparan Sulfate,Chloroflexus aggregans,GH39,1,1.31625930423364
48876,3.2.1.76,Heparan Sulfate,Burkholderia pseudomallei,GH39,1,3.9321976701050496
48877,3.2.1.76,Heparan Sulfate,Paenibacillus sp.,GH39,1,3.71630119162046
48878,3.2.1.76,Heparan Sulfate,Pseudomonas savastanoi,GH39,1,3.06349683986355
48879,3.2.1.76,Heparan Sulfate,Kineococcus radiotolerans,GH39,1,3.03645741994958
48880,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48881,3.2.1.76,Heparan Sulfate,Cellulomonas flavigena,GH39,1,2.9039297705648304
48882,3.2.1.76,Heparan Sulfate,Acidobacterium capsulatum,GH39,1,2.32592530880298
48883,3.2.1.76,Heparan Sulfate,Roseiflexus castenholzii,GH39,1,1.70877001960827
48884,3.2.1.76,Heparan Sulfate,Chloroflexus aggregans,GH39,1,1.31625930423364
48885,3.2.1.76,Heparan Sulfate,Burkholderia mallei,GH39,1,3.7275489142933305
48886,3.2.1.76,Heparan Sulfate,Herpetosiphon aurantiacus,GH39,1,2.46721973706614
48887,3.2.1.76,Heparan Sulfate,Roseiflexus sp.,GH39,1,2.09240583754019
48888,3.2.1.76,Heparan Sulfate,Streptomyces scabiei,GH39,1,2.58395741874664
48889,3.2.1.76,Heparan Sulfate,Caldicellulosiruptor owensensis,GH39,1,3.1050775947591096
